DATE;COMPANY;COMPANY;TO;FROM;TEMPERATURE;SKY INFORMATION;WIND SPEED;WIND ANGLE;VISIBILITY;SCHEDULED TIME;LANDED TIME;CLASS
2020-01-27;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;0 °C;Low clouds.;9 km/h;210;8 km;18:20:00;18:53:00;Delay (30, inf) min.
2020-01-27;ScandinavianAirlines;ScandinavianAirlines;StokholmasARN;VilniusVNO;0 °C;Low clouds.;9 km/h;210;8 km;18:25:00;18:20:00;On Time [-5, 5] min.
2020-01-27;Ryanair;Ryanair;MaltaMLA;VilniusVNO;0 °C;Ice fog.;9 km/h;220;5 km;18:55:00;18:48:00;Early [-15,-5) min.
2020-01-27;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;-1 °C;Ice fog.;11 km/h;210;3 km;19:10:00;19:03:00;Early [-15,-5) min.
2020-01-27;NorvegianAirShuttle;NorvegianAirShuttle;StokholmasARN;VilniusVNO;-1 °C;Ice fog.;11 km/h;210;3 km;19:15:00;19:05:00;Early [-15,-5) min.
2020-01-27;WizzAir;WizzAir;OslasTRF;VilniusVNO;-1 °C;Ice fog.;11 km/h;210;3 km;19:25:00;19:24:00;On Time [-5, 5] min.
2020-01-27;Ryanair;Ryanair;BolonijaBLQ;KaunasKUN;1 °C;Low clouds.;6 km/h;190;N/A;19:30:00;19:12:00;Early (-inf, -15) min.
2020-01-27;WizzAir;WizzAir;OlesiundasAES;KaunasKUN;1 °C;Low clouds.;7 km/h;190;9 km;19:45:00;19:36:00;Early [-15,-5) min.
2020-01-27;Ryanair;Ryanair;BristolisBRS;KaunasKUN;0 °C;Ice fog.;9 km/h;200;5 km;20:30:00;20:13:00;Early (-inf, -15) min.
2020-01-27;AirBaltic;AirBaltic;TalinasTLL;VilniusVNO;-1 °C;Light freezing rain. Ice fog.;11 km/h;210;2 km;20:55:00;20:47:00;Early [-15,-5) min.
2020-01-27;Ryanair;Ryanair;LondonasSTN;VilniusVNO;-1 °C;Light freezing rain. Ice fog.;11 km/h;200;3 km;22:00:00;21:44:00;Early (-inf, -15) min.
2020-01-27;Ryanair;Ryanair;Londonas(Lutonas)LTN;KaunasKUN;0 °C;Ice fog.;7 km/h;180;2 km;22:05:00;21:41:00;Early (-inf, -15) min.
2020-01-27;Aeroflot;Aeroflot;MaskvaSVO;VilniusVNO;-1 °C;Light freezing rain. Ice fog.;9 km/h;200;5 km;22:25:00;21:51:00;Early (-inf, -15) min.
2020-01-27;Ryanair;Ryanair;DublinasDUB;KaunasKUN;0 °C;Ice fog.;7 km/h;180;5 km;22:30:00;22:32:00;On Time [-5, 5] min.
2020-01-27;Ryanair;Ryanair;AmanasAMM;VilniusVNO;-1 °C;Light freezing rain. Low clouds.;11 km/h;240;7 km;22:45:00;23:04:00;Delay (15,30] min.
2020-01-27;ScandinavianAirlines;ScandinavianAirlines;StokholmasARN;VilniusVNO;-1 °C;Low clouds.;11 km/h;220;7 km;23:15:00;22:53:00;Early (-inf, -15) min.
2020-01-27;ScandinavianAirlines;ScandinavianAirlines;KopenhagaCPH;VilniusVNO;-1 °C;Low clouds.;11 km/h;220;7 km;23:30:00;23:18:00;Early [-15,-5) min.
2020-01-27;AirBaltic;AirBaltic;MiunchenasMUC;VilniusVNO;-1 °C;Low clouds.;13 km/h;200;6 km;23:35:00;23:27:00;Early [-15,-5) min.
2020-01-27;Ryanair;Ryanair;DublinasDUB;VilniusVNO;-1 °C;Low clouds.;13 km/h;200;6 km;23:35:00;23:23:00;Early [-15,-5) min.
2020-01-27;LOTPolishAirlines;LOT-PolishAirlines;LondonasLCY;VilniusVNO;-1 °C;Low clouds.;13 km/h;200;6 km;23:40:00;23:29:00;Early [-15,-5) min.
2020-01-27;Lufthansa;Lufthansa;FrankfurtasFRA;VilniusVNO;-1 °C;Low clouds.;13 km/h;200;6 km;23:45:00;23:57:00;Delay (5, 15] min.
2020-01-28;HOLIDAYEUROPE;HOLIDAYEUROPE;HurgadaHRG;VilniusVNO;0 °C;Ice fog.;13 km/h;160;2 km;11:15:00;10:29:00;Early (-inf, -15) min.
2020-01-28;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;-1 °C;Light freezing rain. Ice fog.;7 km/h;220;2 km;00:05:00;23:54:00;Early [-15,-5) min.
2020-01-28;AirBaltic;AirBaltic;Ryga;PalangaPLQ;1 °C;Low clouds.;6 km/h;160;8 km;00:10:00;23:55:00;Early [-15,-5) min.
2020-01-28;LOTPolishAirlines;LOTPolishAirlines;VarðuvaWAW;KaunasKUN;-1 °C;Ice fog.;11 km/h;200;5 km;00:45:00;00:19:00;Early (-inf, -15) min.
2020-01-28;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;-1 °C;Light freezing rain. Ice fog.;7 km/h;190;5 km;01:05:00;00:56:00;Early [-15,-5) min.
2020-01-28;SAS;SAS;Kopenhaga;PalangaPLQ;1 °C;Low clouds.;6 km/h;160;8 km;01:20:00;01:06:00;Early [-15,-5) min.
2020-01-28;WizzAir;WizzAir;DonkasterisDSA;VilniusVNO;-1 °C;Low clouds.;11 km/h;200;6 km;02:10:00;02:01:00;Early [-15,-5) min.
2020-01-28;WizzAir;WizzAir;LondonasLTN;VilniusVNO;-1 °C;Low clouds.;11 km/h;200;6 km;02:35:00;02:11:00;Early (-inf, -15) min.
2020-01-28;WizzAir;WizzAir;ReikjavikasKEF;VilniusVNO;-2 °C;Low clouds.;9 km/h;200;6 km;03:15:00;03:21:00;Delay (5, 15] min.
2020-01-28;Finnair;Finnair;HelsinkisHEL;VilniusVNO;-1 °C;Ice fog.;13 km/h;160;5 km;09:30:00;09:33:00;On Time [-5, 5] min.
2020-01-28;Aeroflot;Aeroflot;MaskvaSVO;VilniusVNO;0 °C;Ice fog.;15 km/h;170;4 km;10:05:00;10:08:00;On Time [-5, 5] min.
2020-01-28;AirBaltic;AirBaltic;TalinasTLL;VilniusVNO;0 °C;Ice fog.;15 km/h;170;4 km;10:15:00;10:12:00;On Time [-5, 5] min.
2020-01-28;WizzAir;WizzAir;Londonas(Lutonas)LTN;KaunasKUN;0 °C;Ice fog.;11 km/h;150;4 km;10:30:00;10:17:00;Early [-15,-5) min.
2020-01-28;ScandinavianAirlines;ScandinavianAirlines;KopenhagaCPH;VilniusVNO;0 °C;Ice fog.;15 km/h;170;4 km;10:35:00;10:26:00;Early [-15,-5) min.
2020-01-28;WizzAir;WizzAir;TurkuTKU;KaunasKUN;0 °C;Ice fog.;15 km/h;150;3 km;10:55:00;10:42:00;Early [-15,-5) min.
2020-01-28;ScandinavianAirlines;ScandinavianAirlines;StokholmasARN;VilniusVNO;0 °C;Ice fog.;13 km/h;160;2 km;11:05:00;11:02:00;On Time [-5, 5] min.
2020-01-28;WizzAir;WizzAir;BilundasBLL;VilniusVNO;0 °C;Ice fog.;13 km/h;160;2 km;11:20:00;11:09:00;Early [-15,-5) min.
2020-01-28;WizzAir;WizzAir;StavangerisSVG;KaunasKUN;0 °C;Ice fog.;15 km/h;140;2 km;11:25:00;11:15:00;Early [-15,-5) min.
2020-01-28;Ryanair;Ryanair;OslasOSL;VilniusVNO;0 °C;Ice fog.;17 km/h;160;1 km;12:05:00;12:27:00;Delay (15,30] min.
2020-01-28;Ryanair;Ryanair;BarselonaBCN;VilniusVNO;0 °C;Ice fog.;17 km/h;160;1 km;12:10:00;11:52:00;Early (-inf, -15) min.
2020-01-28;WizzAir;WizzAir;EindhovenasEIN;VilniusVNO;0 °C;Ice fog.;17 km/h;160;1 km;12:15:00;12:08:00;Early [-15,-5) min.
2020-01-28;AustrianAirlines;AustrianAirlines;VienaVIE;VilniusVNO;1 °C;Fog.;11 km/h;170;2 km;12:45:00;12:54:00;Delay (5, 15] min.
2020-01-28;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;1 °C;Fog.;11 km/h;170;2 km;13:00:00;12:49:00;Early [-15,-5) min.
2020-01-28;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;1 °C;Fog.;11 km/h;170;2 km;13:05:00;13:03:00;On Time [-5, 5] min.
2020-01-28;Finnair;Finnair;HelsinkisHEL;VilniusVNO;1 °C;Fog.;9 km/h;150;1 km;13:10:00;13:09:00;On Time [-5, 5] min.
2020-01-28;AirBaltic;AirBaltic;AmsterdamasAMS;VilniusVNO;1 °C;Fog.;9 km/h;150;1 km;13:35:00;13:37:00;On Time [-5, 5] min.
2020-01-28;Norwegian;Norwegian;Oslas;PalangaPLQ;3 °C;Fog.;11 km/h;140;8 km;13:55:00;13:52:00;On Time [-5, 5] min.
2020-01-28;NorvegianAirShuttle;NorvegianAirShuttle;OslasOSL;VilniusVNO;1 °C;Fog.;11 km/h;160;2 km;14:10:00;14:12:00;On Time [-5, 5] min.
2020-01-28;Lufthansa;Lufthansa;FrankfurtasFRA;VilniusVNO;1 °C;Fog.;11 km/h;160;2 km;14:15:00;14:20:00;On Time [-5, 5] min.
2020-01-28;Ryanair;Ryanair;KopenhagaCPH;KaunasKUN;3 °C;Low clouds.;13 km/h;130;7 km;14:20:00;14:11:00;Early [-15,-5) min.
2020-01-28;LOTPolishAirlines;LOT-PolishAirlines;LondonasLCY;VilniusVNO;1 °C;Fog.;11 km/h;160;2 km;14:30:00;13:56:00;Early (-inf, -15) min.
2020-01-28;AirBaltic;AirBaltic;Ryga;PalangaPLQ;3 °C;Fog.;11 km/h;140;8 km;14:45:00;14:53:00;Delay (5, 15] min.
2020-01-28;SAS;SAS;Kopenhaga;PalangaPLQ;3 °C;Fog.;11 km/h;140;8 km;15:05:00;15:16:00;Delay (5, 15] min.
2020-01-28;WizzAir;WizzAir;TelAvivasTLV;VilniusVNO;1 °C;Fog.;9 km/h;150;2 km;15:10:00;15:02:00;Early [-15,-5) min.
2020-01-28;ScandinavianAirlines;ScandinavianAirlines;KopenhagaCPH;VilniusVNO;1 °C;Fog.;9 km/h;150;2 km;15:15:00;15:13:00;On Time [-5, 5] min.
2020-01-28;Ryanair;Ryanair;AlikantëALC;KaunasKUN;3 °C;Low clouds.;15 km/h;120;8 km;15:20:00;15:12:00;Early [-15,-5) min.
2020-01-28;Aeroflot;Aeroflot;MaskvaSVO;VilniusVNO;1 °C;Fog.;9 km/h;150;2 km;15:25:00;15:53:00;Delay (15,30] min.
2020-01-28;WizzAir;WizzAir;KijevasIEV;VilniusVNO;1 °C;Fog.;9 km/h;140;3 km;15:50:00;16:09:00;Delay (15,30] min.
2020-01-28;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;1 °C;Fog.;9 km/h;140;3 km;16:15:00;15:57:00;Early (-inf, -15) min.
2020-01-28;UkraineInternationalAirlines;UkraineInternationalAirlines;KijevasKBP;VilniusVNO;1 °C;Fog.;9 km/h;140;3 km;16:15:00;16:05:00;Early [-15,-5) min.
2020-01-28;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;1 °C;Fog.;9 km/h;140;3 km;16:20:00;16:16:00;On Time [-5, 5] min.
2020-01-28;Ryanair;Ryanair;Londonas/Stanstedas;PalangaPLQ;4 °C;Light rain. Overcast.;13 km/h;140;6 km;18:05:00;17:51:00;Early [-15,-5) min.
2020-01-28;WizzAir;WizzAir;Dortmundas;PalangaPLQ;4 °C;Light rain. Overcast.;13 km/h;140;6 km;18:25:00;18:28:00;On Time [-5, 5] min.
2020-01-28;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;2 °C;Fog.;17 km/h;150;4 km;19:10:00;19:06:00;On Time [-5, 5] min.
2020-01-28;Ryanair;Ryanair;EdinburgasEDI;KaunasKUN;4 °C;Overcast.;19 km/h;130;9 km;19:50:00;19:33:00;Early (-inf, -15) min.
2020-01-28;Ryanair;Ryanair;Londonas(Lutonas)LTN;KaunasKUN;4 °C;Overcast.;19 km/h;130;9 km;19:55:00;19:30:00;Early (-inf, -15) min.
2020-01-28;WizzAir;WizzAir;Londonas/Lutonas;PalangaPLQ;3 °C;Light rain. Low clouds.;7 km/h;160;5 km;20:05:00;19:50:00;Early (-inf, -15) min.
2020-01-28;Aeroflot;Aeroflot;MaskvaSVO;VilniusVNO;3 °C;Passing clouds.;20 km/h;160;6 km;22:25:00;22:23:00;On Time [-5, 5] min.
2020-01-28;WizzAir;WizzAir;SautendasSEN;VilniusVNO;2 °C;Light rain. Mostly cloudy.;20 km/h;160;6 km;22:40:00;22:32:00;Early [-15,-5) min.
2020-01-28;Ryanair;Ryanair;MilanasMXP;KaunasKUN;3 °C;Light rain. Low clouds.;17 km/h;150;8 km;23:05:00;22:55:00;Early [-15,-5) min.
2020-01-28;ScandinavianAirlines;ScandinavianAirlines;StokholmasARN;VilniusVNO;2 °C;Light rain. Low clouds.;20 km/h;160;6 km;23:15:00;23:05:00;Early [-15,-5) min.
2020-01-28;ScandinavianAirlines;ScandinavianAirlines;KopenhagaCPH;VilniusVNO;2 °C;Light rain. Low clouds.;20 km/h;160;6 km;23:30:00;23:25:00;Early [-15,-5) min.
2020-01-28;Ryanair;Ryanair;ParyþiusBVA;VilniusVNO;2 °C;Light rain. Low clouds.;22 km/h;170;6 km;23:40:00;23:18:00;Early (-inf, -15) min.
2020-01-28;LOTPolishAirlines;LOT-PolishAirlines;LondonasLCY;VilniusVNO;2 °C;Light rain. Low clouds.;22 km/h;170;6 km;23:40:00;23:37:00;On Time [-5, 5] min.
2020-01-28;Lufthansa;Lufthansa;FrankfurtasFRA;VilniusVNO;2 °C;Light rain. Low clouds.;22 km/h;170;6 km;23:45:00;23:43:00;On Time [-5, 5] min.
2020-01-29;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;2 °C;Low clouds.;19 km/h;170;8 km;00:05:00;23:58:00;Early [-15,-5) min.
2020-01-29;LOTPolishAirlines;LOTPolishAirlines;VarðuvaWAW;KaunasKUN;3 °C;Low clouds.;15 km/h;160;7 km;00:45:00;00:42:00;On Time [-5, 5] min.
2020-01-29;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;2 °C;Low clouds.;20 km/h;170;6 km;01:05:00;01:00:00;On Time [-5, 5] min.
2020-01-29;SAS;SAS;Kopenhaga;PalangaPLQ;2 °C;Low clouds.;9 km/h;140;6 km;01:20:00;01:09:00;Early [-15,-5) min.
2020-01-29;WizzAir;WizzAir;EilatasETM;VilniusVNO;2 °C;Light rain. Fog.;19 km/h;180;5 km;01:40:00;02:24:00;Delay (30, inf) min.
2020-01-29;WizzAir;WizzAir;BarselonaBCN;VilniusVNO;2 °C;Light rain. Fog.;15 km/h;170;5 km;02:30:00;02:15:00;Early (-inf, -15) min.
2020-01-29;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;2 °C;Light rain. Low clouds.;13 km/h;180;7 km;08:30:00;08:21:00;Early [-15,-5) min.
2020-01-29;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;1 °C;Light rain. Fog.;15 km/h;180;5 km;09:20:00;09:47:00;Delay (15,30] min.
2020-01-29;Finnair;Finnair;HelsinkisHEL;VilniusVNO;1 °C;Light rain. Fog.;15 km/h;180;5 km;09:30:00;09:29:00;On Time [-5, 5] min.
2020-01-29;Aeroflot;Aeroflot;MaskvaSVO;VilniusVNO;0 °C;Rain. Low clouds.;4 km/h;180;3 km;10:05:00;10:22:00;Delay (15,30] min.
2020-01-29;AirBaltic;AirBaltic;TalinasTLL;VilniusVNO;0 °C;Rain. Low clouds.;4 km/h;180;3 km;10:15:00;10:14:00;On Time [-5, 5] min.
2020-01-29;ScandinavianAirlines;ScandinavianAirlines;KopenhagaCPH;VilniusVNO;0 °C;Rain. Low clouds.;6 km/h;180;2 km;10:35:00;10:44:00;Delay (5, 15] min.
2020-01-29;Ryanair;Ryanair;OslasOSL;VilniusVNO;0 °C;Rain. Low clouds.;6 km/h;160;2 km;11:05:00;11:31:00;Delay (15,30] min.
2020-01-29;Ryanair;Ryanair;CharkovasHRK;VilniusVNO;0 °C;Rain. Low clouds.;6 km/h;160;2 km;11:15:00;10:58:00;Early (-inf, -15) min.
2020-01-29;TurkishAirlines;TurkishAirlines;StambulasIST;VilniusVNO;0 °C;Rain. Low clouds.;6 km/h;160;2 km;11:25:00;11:04:00;Early (-inf, -15) min.
2020-01-29;Ryanair;Ryanair;Londonas(Stanstedas)STN;KaunasKUN;3 °C;Fog.;9 km/h;170;4 km;12:30:00;12:10:00;Early (-inf, -15) min.
2020-01-29;WizzAir;WizzAir;NicaNCE;VilniusVNO;0 °C;Rain. Low clouds.;7 km/h;180;1 km;12:35:00;12:16:00;Early (-inf, -15) min.
2020-01-29;AustrianAirlines;AustrianAirlines;VienaVIE;VilniusVNO;0 °C;Rain. Low clouds.;7 km/h;180;2 km;12:45:00;12:50:00;On Time [-5, 5] min.
2020-01-29;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;0 °C;Rain. Low clouds.;7 km/h;180;2 km;13:00:00;13:24:00;Delay (15,30] min.
2020-01-29;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;0 °C;Rain. Low clouds.;6 km/h;170;1 km;13:05:00;13:12:00;Delay (5, 15] min.
2020-01-29;Finnair;Finnair;HelsinkisHEL;VilniusVNO;0 °C;Rain. Low clouds.;6 km/h;170;1 km;13:10:00;13:46:00;Delay (30, inf) min.
2020-01-29;WizzAir;WizzAir;BelfastasBFS;VilniusVNO;0 °C;Rain. Low clouds.;6 km/h;170;1 km;13:15:00;13:10:00;On Time [-5, 5] min.
2020-01-29;AirBaltic;AirBaltic;AmsterdamasAMS;VilniusVNO;0 °C;Rain. Low clouds.;6 km/h;170;1 km;13:35:00;13:21:00;Early [-15,-5) min.
2020-01-29;Ryanair;Ryanair;NiurnbergasNUE;KaunasKUN;3 °C;Mostly cloudy.;9 km/h;170;7 km;13:40:00;13:17:00;Early (-inf, -15) min.
2020-01-29;WizzAir;WizzAir;KutaisisKUT;VilniusVNO;0 °C;Rain. Low clouds.;6 km/h;170;1 km;13:55:00;13:28:00;Early (-inf, -15) min.
2020-01-29;Ryanair;Ryanair;KopenhagaCPH;KaunasKUN;3 °C;Broken clouds.;7 km/h;150;9 km;14:20:00;14:00:00;Early (-inf, -15) min.
2020-01-29;Lufthansa;Lufthansa;FrankfurtasFRA;VilniusVNO;0 °C;Snow. Low clouds.;6 km/h;170;2 km;14:30:00;14:26:00;On Time [-5, 5] min.
2020-01-29;LOTPolishAirlines;LOT-PolishAirlines;LondonasLCY;VilniusVNO;0 °C;Snow. Low clouds.;6 km/h;170;2 km;14:30:00;14:14:00;Early (-inf, -15) min.
2020-01-29;AirBaltic;AirBaltic;Ryga;PalangaPLQ;3 °C;Low clouds.;4 km/h;160;20 km;14:45:00;14:35:00;Early [-15,-5) min.
2020-01-29;SAS;SAS;Kopenhaga;PalangaPLQ;3 °C;Low clouds.;4 km/h;160;20 km;15:05:00;15:14:00;Delay (5, 15] min.
2020-01-29;ScandinavianAirlines;ScandinavianAirlines;KopenhagaCPH;VilniusVNO;0 °C;Rain. Low clouds.;7 km/h;190;3 km;15:15:00;15:05:00;Early [-15,-5) min.
2020-01-29;Aeroflot;Aeroflot;MaskvaSVO;VilniusVNO;0 °C;Rain. Low clouds.;7 km/h;190;3 km;15:25:00;15:32:00;Delay (5, 15] min.
2020-01-29;Ryanair;Ryanair;BrëmenasBRE;VilniusVNO;1 °C;Fog.;7 km/h;210;2 km;16:00:00;15:59:00;On Time [-5, 5] min.
2020-01-29;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;1 °C;Fog.;7 km/h;210;2 km;16:15:00;18:05:00;Delay (30, inf) min.
2020-01-29;UkraineInternationalAirlines;UkraineInternationalAirlines;KijevasKBP;VilniusVNO;1 °C;Fog.;7 km/h;210;2 km;16:15:00;15:55:00;Early (-inf, -15) min.
2020-01-29;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;1 °C;Fog.;7 km/h;210;2 km;16:20:00;16:24:00;On Time [-5, 5] min.
2020-01-29;Ryanair;Ryanair;TrevizasTSF;VilniusVNO;0 °C;Ice fog.;6 km/h;150;2 km;16:35:00;17:20:00;Delay (30, inf) min.
2020-01-29;Belavia;Belavia;MinskasMSQ;VilniusVNO;0 °C;Ice fog.;7 km/h;160;2 km;17:10:00;17:26:00;Delay (15,30] min.
2020-01-29;Ryanair;Ryanair;KelnasCGN;KaunasKUN;2 °C;Mostly cloudy.;2 km/h;0;9 km;17:15:00;16:54:00;Early (-inf, -15) min.
2020-01-29;BrusselsAirlines;BrusselsAirlines;BriuselisBRU;VilniusVNO;0 °C;Ice fog.;7 km/h;160;2 km;17:25:00;17:23:00;On Time [-5, 5] min.
2020-01-29;GetJetAirlines;GetJetAirlines;ÐarmelÐeichasSSH;VilniusVNO;0 °C;Ice fog.;7 km/h;170;2 km;17:40:00;16:55:00;Early (-inf, -15) min.
2020-01-29;Finnair;Finnair;HelsinkisHEL;VilniusVNO;0 °C;Fog.;7 km/h;160;0 km;18:05:00;18:10:00;On Time [-5, 5] min.
2020-01-29;TravelServicePolska;TravelServicePolska;Taba;VilniusVNO;0 °C;Fog.;7 km/h;160;0 km;18:15:00;17:55:00;Early (-inf, -15) min.
2020-01-29;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;0 °C;Fog.;7 km/h;160;0 km;18:20:00;18:58:00;Delay (30, inf) min.
2020-01-29;ScandinavianAirlines;ScandinavianAirlines;StokholmasARN;VilniusVNO;0 °C;Fog.;7 km/h;160;0 km;18:25:00;18:26:00;On Time [-5, 5] min.
2020-01-29;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;0 °C;Fog.;7 km/h;170;0 km;19:10:00;19:26:00;Delay (15,30] min.
2020-01-29;NorvegianAirShuttle;NorvegianAirShuttle;StokholmasARN;VilniusVNO;0 °C;Fog.;7 km/h;170;0 km;19:15:00;19:14:00;On Time [-5, 5] min.
2020-01-29;WizzAir;WizzAir;ParyþiusBVA;VilniusVNO;0 °C;Fog.;7 km/h;170;0 km;19:25:00;19:34:00;Delay (5, 15] min.
2020-01-29;WizzAir;WizzAir;OslasTRF;VilniusVNO;0 °C;Fog.;7 km/h;170;0 km;19:25:00;19:06:00;Early (-inf, -15) min.
2020-01-29;AirBaltic;AirBaltic;TalinasTLL;VilniusVNO;0 °C;Ice fog.;6 km/h;180;2 km;20:55:00;21:02:00;Delay (5, 15] min.
2020-01-29;null;null;VienaVIE;VilniusVNO;0 °C;Ice fog.;7 km/h;180;1 km;21:15:00;21:14:00;On Time [-5, 5] min.
2020-01-29;Ryanair;Ryanair;LondonasLTN;VilniusVNO;0 °C;Ice fog.;9 km/h;190;1 km;21:40:00;23:13:00;Delay (30, inf) min.
2020-01-29;Ryanair;Ryanair;Londonas(Lutonas)LTN;KaunasKUN;2 °C;Overcast.;6 km/h;170;N/A;22:05:00;21:43:00;Early (-inf, -15) min.
2020-01-29;Aeroflot;Aeroflot;MaskvaSVO;VilniusVNO;0 °C;Chilly.;9 km/h;200;1 km;22:25:00;21:54:00;Early (-inf, -15) min.
2020-01-29;Ryanair;Ryanair;DublinasDUB;KaunasKUN;2 °C;Overcast.;6 km/h;170;N/A;22:30:00;22:21:00;Early [-15,-5) min.
2020-01-29;Ryanair;Ryanair;MilanasBergamo;VilniusVNO;0 °C;Ice fog.;9 km/h;200;4 km;23:10:00;23:22:00;Delay (5, 15] min.
2020-01-29;Ryanair;Ryanair;LondonasSTN;VilniusVNO;0 °C;Ice fog.;9 km/h;200;4 km;23:15:00;23:06:00;Early [-15,-5) min.
2020-01-29;ScandinavianAirlines;ScandinavianAirlines;StokholmasARN;VilniusVNO;0 °C;Ice fog.;9 km/h;200;4 km;23:15:00;23:09:00;Early [-15,-5) min.
2020-01-29;ScandinavianAirlines;ScandinavianAirlines;KopenhagaCPH;VilniusVNO;0 °C;Ice fog.;6 km/h;180;2 km;23:30:00;23:26:00;On Time [-5, 5] min.
2020-01-29;Lufthansa;Lufthansa;FrankfurtasFRA;VilniusVNO;0 °C;Ice fog.;6 km/h;180;2 km;23:35:00;23:54:00;Delay (15,30] min.
2020-01-30;HOLIDAYEUROPE;HOLIDAYEUROPE;ÐarmelÐeichasSSH;VilniusVNO;2 °C;Low clouds.;13 km/h;270;N/A;11:35:00;11:25:00;Early [-15,-5) min.
2020-01-30;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;0 °C;Ice fog.;6 km/h;210;3 km;00:05:00;23:53:00;Early [-15,-5) min.
2020-01-30;AirBaltic;AirBaltic;Ryga;PalangaPLQ;5 °C;Sprinkles. Overcast.;9 km/h;270;20 km;00:10:00;00:02:00;Early [-15,-5) min.
2020-01-30;WizzAir;WizzAir;MilanasMXP;VilniusVNO;0 °C;Ice fog.;6 km/h;210;3 km;00:20:00;00:22:00;On Time [-5, 5] min.
2020-01-30;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;0 °C;Ice fog.;4 km/h;0;2 km;01:05:00;01:16:00;Delay (5, 15] min.
2020-01-30;SAS;SAS;Kopenhaga;PalangaPLQ;5 °C;Sprinkles. Overcast.;9 km/h;270;20 km;01:20:00;01:10:00;Early [-15,-5) min.
2020-01-30;WizzAir;WizzAir;LondonasLTN;VilniusVNO;0 °C;Ice fog.;7 km/h;190;3 km;02:35:00;02:10:00;Early (-inf, -15) min.
2020-01-30;Belavia;Belavia;MinskasMSQ;VilniusVNO;1 °C;Light rain. Fog.;9 km/h;270;2 km;07:55:00;08:08:00;Delay (5, 15] min.
2020-01-30;AirBaltic;AirBaltic;RygaRIX;VilniusVNO;1 °C;Light rain. Fog.;9 km/h;270;5 km;08:30:00;08:25:00;Early [-15,-5) min.
2020-01-30;LOTPolishAirlines;LOT-PolishAirlines;VarðuvaWAW;VilniusVNO;1 °C;Light rain. Low clouds.;9 km/h;270;9 km;09:20:00;09:17:00;On Time [-5, 5] min.
2020-01-30;Finnair;Finnair;HelsinkisHEL;VilniusVNO;1 °C;Light rain. Low clouds.;9 km/h;270;9 km;09:30:00;09:40:00;Delay (5, 15] min.
2020-01-30;Ryanair;Ryanair;FrankfurtasHHN;VilniusVNO;1 °C;Light rain. Low clouds.;9 km/h;270;9 km;09:30:00;09:07:00;Early (-inf, -15) min.
2020-01-30;Aeroflot;Aeroflot;MaskvaSVO;VilniusVNO;1 °C;Low clouds.;13 km/h;290;N/A;10:05:00;10:02:00;On Time [-5, 5] min.
2020-01-30;Norwegian;Norwegian;Oslas;PalangaPLQ;5 °C;Overcast.;11 km/h;250;19 km;10:10:00;10:35:00;Delay (15,30] min.
2020-01-30;AirBaltic;AirBaltic;TalinasTLL;VilniusVNO;1 °C;Low clouds.;13 km/h;290;N/A;10:15:00;10:28:00;Delay (5, 15] min.
2020-01-30;Ryanair;Ryanair;OslasOSL;VilniusVNO;2 °C;Low clouds.;13 km/h;270;N/A;11:05:00;11:14:00;Delay (5, 15] min.
2020-01-30;ScandinavianAirlines;ScandinavianAirlines;StokholmasARN;VilniusVNO;2 °C;Low clouds.;13 km/h;270;N/A;11:05:00;11:05:00;On Time [-5, 5] min.
2020-01-30;Ryanair;Ryanair;LondonasLTN;VilniusVNO;2 °C;Low clouds.;13 km/h;270;N/A;11:15:00;11:02:00;Early [-15,-5) min.
2020-01-30;Ryanair;Ryanair;BolonijaBLQ;KaunasKUN;4 °C;Mostly cloudy.;15 km/h;250;N/A;12:10:00;11:49:00;Early (-inf, -15) min.
2020-01-30;NorvegianAirShuttle;NorvegianAirShuttle;StokholmasARN;VilniusVNO;2 °C;Light rain. Low clouds.;15 km/h;270;7 km;12:25:00;12:11:00;Early [-15,-5) min.
