DATE;COMPANY;COMPANY;TO;FROM;TEMPERATURE;SKY INFORMATION;WIND SPEED;WIND ANGLE;VISIBILITY;SCHEDULED TIME;DEPARTURE TIME;CLASS
2019-12-26;TurkishAirlines;TurkishAirlines;VilniusVNO;StambulasIST;1 °C;Light rain. Low clouds.;15 km/h;330;N/A;18:45:00;18:45:00;On Time [-5, 5] min.
2019-12-26;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;VarðuvaWAW;1 °C;Light rain. Low clouds.;15 km/h;330;N/A;19:00:00;19:00:00;On Time [-5, 5] min.
2019-12-26;ScandinavianAirlines;ScandinavianAirlines;VilniusVNO;StokholmasARN;1 °C;Light rain. Low clouds.;15 km/h;330;N/A;19:00:00;19:00:00;On Time [-5, 5] min.
2019-12-26;Ryanair;Ryanair;VilniusVNO;SautendasSEN;1 °C;Light rain. Low clouds.;15 km/h;330;N/A;19:05:00;19:05:00;On Time [-5, 5] min.
2019-12-26;AirBaltic;AirBaltic;VilniusVNO;TalinasTLL;1 °C;Drizzle. Low clouds.;13 km/h;340;N/A;19:35:00;19:35:00;On Time [-5, 5] min.
2019-12-26;WizzAir;WizzAir;VilniusVNO;LondonasLTN;1 °C;Light rain. Low clouds.;17 km/h;340;N/A;19:55:00;19:55:00;On Time [-5, 5] min.
2019-12-26;WizzAir;WizzAir;PalangaPLQ;Londonas/Lutonas;3 °C;Overcast.;2 km/h;40;14 km;20:40:00;21:10:00;Delay (15,30] min.
2019-12-26;Ryanair;Ryanair;VilniusVNO;RomaCIA;1 °C;Drizzle. Low clouds.;15 km/h;340;N/A;20:45:00;20:45:00;On Time [-5, 5] min.
2019-12-26;Ryanair;Ryanair;VilniusVNO;BriuselisCRL;1 °C;Low clouds.;15 km/h;340;N/A;21:10:00;21:10:00;On Time [-5, 5] min.
2019-12-26;Ryanair;Ryanair;KaunasKUN;ÐanonasSNN;3 °C;Overcast.;13 km/h;340;N/A;21:15:00;21:27:00;Delay (5, 15] min.
2019-12-26;AirBaltic;AirBaltic;VilniusVNO;RygaRIX;1 °C;Low clouds.;15 km/h;340;N/A;21:20:00;21:20:00;On Time [-5, 5] min.
2019-12-26;Ryanair;Ryanair;VilniusVNO;LiverpulisLPL;1 °C;Low clouds.;15 km/h;340;N/A;21:35:00;21:35:00;On Time [-5, 5] min.
2019-12-26;Ryanair;Ryanair;KaunasKUN;Londonas(Lutonas)LTN;2 °C;Overcast.;9 km/h;320;N/A;21:45:00;22:00:00;Delay (15,30] min.
2019-12-26;Ryanair;Ryanair;KaunasKUN;DublinasDUB;2 °C;Overcast.;9 km/h;320;N/A;22:05:00;22:11:00;Delay (5, 15] min.
2019-12-26;GetJetAirlines;GetJetAirlines;VilniusVNO;Bissau;1 °C;Overcast.;19 km/h;350;N/A;23:00:00;23:00:00;On Time [-5, 5] min.
2019-12-27;Aeroflot;Aeroflot;VilniusVNO;MaskvaSVO;-1 °C;Passing clouds.;20 km/h;350;N/A;05:05:00;05:05:00;On Time [-5, 5] min.
2019-12-27;AirBaltic;AirBaltic;VilniusVNO;RygaRIX;-1 °C;Overcast.;24 km/h;340;N/A;05:40:00;05:40:00;On Time [-5, 5] min.
2019-12-27;AirBaltic;AirBaltic;PalangaPLQ;Ryga;0 °C;Overcast.;2 km/h;0;20 km;05:50:00;06:04:00;Delay (5, 15] min.
2019-12-27;WizzAir;WizzAir;VilniusVNO;LarnakaLCA;1 °C;Overcast.;7 km/h;310;N/A;06:10:00;06:10:00;On Time [-5, 5] min.
2019-12-27;LOTPolishAirlines;LOTPolishAirlines;KaunasKUN;VarðuvaWAW;-1 °C;Overcast.;20 km/h;330;N/A;06:20:00;06:29:00;Delay (5, 15] min.
2019-12-27;UkraineInternationalAirlines;UkraineInternationalAirlines;VilniusVNO;KijevasKBP;-1 °C;Overcast.;20 km/h;330;N/A;06:20:00;06:20:00;On Time [-5, 5] min.
2019-12-27;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;VarðuvaWAW;-1 °C;Overcast.;20 km/h;330;N/A;06:25:00;06:25:00;On Time [-5, 5] min.
2019-12-27;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;LondonasLCY;-1 °C;Overcast.;20 km/h;330;N/A;06:30:00;06:30:00;On Time [-5, 5] min.
2019-12-27;Ryanair;Ryanair;VilniusVNO;OslasOSL;-1 °C;Overcast.;19 km/h;340;N/A;06:45:00;06:45:00;On Time [-5, 5] min.
2019-12-27;Ryanair;Ryanair;VilniusVNO;MilanasBergamo;-1 °C;Overcast.;19 km/h;340;N/A;06:55:00;06:55:00;On Time [-5, 5] min.
2019-12-27;Ryanair;Ryanair;KaunasKUN;KopenhagaCPH;1 °C;Mostly cloudy.;7 km/h;310;N/A;07:00:00;07:11:00;Delay (5, 15] min.
2019-12-27;GetJetAirlines;GetJetAirlines;VilniusVNO;TenerifëTFS;-1 °C;Overcast.;17 km/h;340;N/A;07:10:00;07:10:00;On Time [-5, 5] min.
2019-12-27;WizzAir;WizzAir;VilniusVNO;DortmundasDTM;-1 °C;Overcast.;17 km/h;340;N/A;07:10:00;07:10:00;On Time [-5, 5] min.
2019-12-27;GetJetAirlines;GetJetAirlines;VilniusVNO;ÐarmelÐeichasSSH;-1 °C;Overcast.;15 km/h;340;N/A;07:40:00;07:40:00;On Time [-5, 5] min.
2019-12-27;WizzAir;WizzAir;VilniusVNO;LvovasLWO;-1 °C;Overcast.;15 km/h;340;N/A;07:50:00;07:50:00;On Time [-5, 5] min.
2019-12-27;AirBaltic;AirBaltic;VilniusVNO;AmsterdamasAMS;-1 °C;Overcast.;15 km/h;340;N/A;07:55:00;07:55:00;On Time [-5, 5] min.
2019-12-27;AirBaltic;AirBaltic;VilniusVNO;TalinasTLL;-1 °C;Overcast.;15 km/h;330;N/A;08:55:00;08:55:00;On Time [-5, 5] min.
2019-12-27;Ryanair;Ryanair;KaunasKUN;BristolisBRS;0 °C;Light snow. Ice fog.;7 km/h;300;4 km;08:55:00;08:54:00;On Time [-5, 5] min.
2019-12-27;Finnair;Finnair;VilniusVNO;HelsinkisHEL;-1 °C;More clouds than sun.;20 km/h;330;N/A;10:00:00;10:00:00;On Time [-5, 5] min.
2019-12-27;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;VarðuvaWAW;-1 °C;More clouds than sun.;20 km/h;330;N/A;10:05:00;10:05:00;On Time [-5, 5] min.
2019-12-27;CorendonEurope;CorendonEurope;VilniusVNO;HurgadaHRG;-1 °C;More clouds than sun.;20 km/h;330;N/A;10:25:00;10:25:00;On Time [-5, 5] min.
2019-12-27;AirBaltic;AirBaltic;VilniusVNO;RygaRIX;0 °C;More clouds than sun.;17 km/h;330;N/A;10:40:00;10:40:00;On Time [-5, 5] min.
2019-12-27;WizzAir;WizzAir;KaunasKUN;Londonas(Lutonas)LTN;0 °C;Low clouds.;9 km/h;300;9 km;10:45:00;11:11:00;Delay (15,30] min.
2019-12-27;Aeroflot;Aeroflot;VilniusVNO;MaskvaSVO;0 °C;More clouds than sun.;17 km/h;330;N/A;10:55:00;11:55:00;Delay (30, inf) min.
2019-12-27;Ryanair;Ryanair;KaunasKUN;Londonas(Stanstedas)STN;1 °C;Low clouds.;9 km/h;300;N/A;11:10:00;11:42:00;Delay (30, inf) min.
2019-12-27;Ryanair;Ryanair;VilniusVNO;LondonasSTN;0 °C;More clouds than sun.;19 km/h;330;N/A;11:15:00;11:15:00;On Time [-5, 5] min.
2019-12-27;Ryanair;Ryanair;VilniusVNO;KijevasKBP;0 °C;More clouds than sun.;19 km/h;330;N/A;11:30:00;11:30:00;On Time [-5, 5] min.
2019-12-27;TurkishAirlines;TurkishAirlines;VilniusVNO;StambulasIST;0 °C;More clouds than sun.;19 km/h;330;N/A;12:20:00;12:20:00;On Time [-5, 5] min.
2019-12-27;WizzAir;WizzAir;KaunasKUN;EindhovenasEIN;1 °C;Overcast.;6 km/h;350;N/A;13:10:00;13:33:00;Delay (15,30] min.
2019-12-27;AirBaltic;AirBaltic;VilniusVNO;RygaRIX;0 °C;Overcast.;20 km/h;340;N/A;13:30:00;13:51:00;Delay (15,30] min.
2019-12-27;AustrianAirlines;AustrianAirlines;VilniusVNO;VienaVIE;0 °C;Overcast.;20 km/h;340;N/A;13:30:00;13:30:00;On Time [-5, 5] min.
2019-12-27;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;VarðuvaWAW;0 °C;Overcast.;20 km/h;340;N/A;13:40:00;13:40:00;On Time [-5, 5] min.
2019-12-27;Finnair;Finnair;VilniusVNO;HelsinkisHEL;0 °C;Overcast.;20 km/h;340;N/A;13:55:00;13:55:00;On Time [-5, 5] min.
2019-12-27;Ryanair;Ryanair;VilniusVNO;AmanasAMM;0 °C;Overcast.;20 km/h;340;N/A;13:55:00;13:55:00;On Time [-5, 5] min.
2019-12-27;AirBaltic;AirBaltic;VilniusVNO;BerlynasTXL;0 °C;Low clouds.;19 km/h;340;N/A;14:20:00;14:20:00;On Time [-5, 5] min.
2019-12-27;Ryanair;Ryanair;VilniusVNO;DublinasDUB;0 °C;Low clouds.;22 km/h;340;N/A;14:40:00;14:40:00;On Time [-5, 5] min.
2019-12-27;Lufthansa;Lufthansa;VilniusVNO;FrankfurtasFRA;0 °C;Low clouds.;22 km/h;340;N/A;15:00:00;15:00:00;On Time [-5, 5] min.
2019-12-27;WizzAir;WizzAir;VilniusVNO;OslasTRF;0 °C;Low clouds.;22 km/h;340;N/A;15:05:00;15:05:00;On Time [-5, 5] min.
2019-12-27;WizzAir;WizzAir;KaunasKUN;BergenasBGO;1 °C;Mostly cloudy.;9 km/h;0;N/A;15:05:00;15:06:00;On Time [-5, 5] min.
2019-12-27;AirBaltic;AirBaltic;PalangaPLQ;Ryga;2 °C;Partly sunny.;6 km/h;0;20 km;15:10:00;15:19:00;Delay (5, 15] min.
2019-12-27;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;VarðuvaWAW;0 °C;Light snow. Overcast.;22 km/h;340;9 km;15:25:00;15:25:00;On Time [-5, 5] min.
2019-12-27;SAS;SAS;PalangaPLQ;Kopenhaga;2 °C;Partly sunny.;6 km/h;0;20 km;15:35:00;15:58:00;Delay (15,30] min.
2019-12-27;Ryanair;Ryanair;KaunasKUN;DublinasDUB;1 °C;Overcast.;9 km/h;320;N/A;15:40:00;15:40:00;On Time [-5, 5] min.
2019-12-27;WizzAir;WizzAir;KaunasKUN;OlesiundasAES;1 °C;Mostly cloudy.;15 km/h;0;N/A;20:35:00;20:34:00;On Time [-5, 5] min.
2019-12-27;AirBaltic;AirBaltic;VilniusVNO;RygaRIX;0 °C;Light snow. Overcast.;24 km/h;0;N/A;21:20:00;21:20:00;On Time [-5, 5] min.
2019-12-27;null;null;VilniusVNO;VienaVIE;0 °C;Light snow. Overcast.;26 km/h;350;N/A;21:45:00;23:08:00;Delay (30, inf) min.
2019-12-28;Aeroflot;Aeroflot;VilniusVNO;MaskvaSVO;-1 °C;Light snow. Overcast.;26 km/h;10;N/A;05:05:00;05:05:00;On Time [-5, 5] min.
2019-12-28;AirBaltic;AirBaltic;VilniusVNO;RygaRIX;-1 °C;Light snow. Overcast.;32 km/h;20;N/A;05:40:00;05:40:00;On Time [-5, 5] min.
2019-12-28;AirBaltic;AirBaltic;PalangaPLQ;Ryga;-1 °C;Overcast.;6 km/h;0;20 km;05:50:00;05:39:00;Early [-15,-5) min.
2019-12-28;WizzAir;WizzAir;VilniusVNO;TelAvivasTLV;-1 °C;Light snow. Overcast.;30 km/h;10;N/A;06:10:00;06:10:00;On Time [-5, 5] min.
2019-12-28;LOTPolishAirlines;LOTPolishAirlines;KaunasKUN;VarðuvaWAW;0 °C;Overcast.;11 km/h;0;N/A;06:20:00;06:31:00;Delay (5, 15] min.
2019-12-28;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;VarðuvaWAW;-1 °C;Light snow. Overcast.;30 km/h;10;N/A;06:25:00;06:25:00;On Time [-5, 5] min.
2019-12-28;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;LondonasLCY;-1 °C;Light snow. Overcast.;30 km/h;10;N/A;06:30:00;06:30:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;KaunasKUN;KopenhagaCPH;0 °C;Overcast.;11 km/h;0;N/A;06:35:00;06:35:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;OslasOSL;-1 °C;Light snow. Passing clouds.;26 km/h;0;N/A;06:45:00;06:45:00;On Time [-5, 5] min.
2019-12-28;WizzAir;WizzAir;VilniusVNO;EindhovenasEIN;-1 °C;Light snow. Passing clouds.;26 km/h;0;N/A;06:55:00;06:55:00;On Time [-5, 5] min.
2019-12-28;GetJetAirlines;GetJetAirlines;VilniusVNO;HurgadaHRG;-1 °C;Light snow. Passing clouds.;26 km/h;0;N/A;07:00:00;07:00:00;On Time [-5, 5] min.
2019-12-28;WizzAir;WizzAir;VilniusVNO;BilundasBLL;-1 °C;Light snow. Passing clouds.;26 km/h;0;N/A;07:05:00;07:05:00;On Time [-5, 5] min.
2019-12-28;GetJetAirlines;GetJetAirlines;VilniusVNO;HurgadaHRG;-1 °C;Light snow. Overcast.;28 km/h;10;N/A;07:15:00;07:15:00;On Time [-5, 5] min.
2019-12-28;UkraineInternationalAirlines;UkraineInternationalAirlines;VilniusVNO;KijevasKBP;-1 °C;Light snow. Overcast.;28 km/h;10;N/A;07:15:00;07:15:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;TelAvivasTLV;-1 °C;Light snow. Overcast.;28 km/h;10;N/A;07:30:00;07:30:00;On Time [-5, 5] min.
2019-12-28;AirBaltic;AirBaltic;VilniusVNO;AmsterdamasAMS;-1 °C;Overcast.;26 km/h;10;N/A;07:55:00;07:55:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;KaunasKUN;PafosPFO;-1 °C;Overcast.;13 km/h;0;N/A;08:10:00;08:16:00;Delay (5, 15] min.
2019-12-28;HOLIDAYEUROPE;HOLIDAYEUROPE;VilniusVNO;HurgadaHRG;-1 °C;Light snow. Overcast.;22 km/h;0;N/A;09:30:00;09:30:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;FrankfurtasHHN;-1 °C;Light snow. Overcast.;22 km/h;0;N/A;09:55:00;11:00:00;Delay (30, inf) min.
2019-12-28;Finnair;Finnair;VilniusVNO;HelsinkisHEL;-1 °C;Light snow. Overcast.;22 km/h;0;N/A;10:00:00;10:00:00;On Time [-5, 5] min.
2019-12-28;Norwegian;Norwegian;PalangaPLQ;Bergenas;0 °C;Overcast.;7 km/h;20;20 km;10:35:00;10:24:00;Early [-15,-5) min.
2019-12-28;AirBaltic;AirBaltic;VilniusVNO;RygaRIX;-1 °C;Light snow. Overcast.;32 km/h;10;N/A;10:40:00;10:40:00;On Time [-5, 5] min.
2019-12-28;WizzAir;WizzAir;KaunasKUN;Londonas(Lutonas)LTN;0 °C;Overcast.;19 km/h;350;N/A;10:45:00;11:04:00;Delay (15,30] min.
2019-12-28;Aeroflot;Aeroflot;VilniusVNO;MaskvaSVO;-1 °C;Light snow. Overcast.;32 km/h;10;N/A;10:55:00;10:55:00;On Time [-5, 5] min.
2019-12-28;WizzAir;WizzAir;KaunasKUN;TurkuTKU;0 °C;Mostly cloudy.;19 km/h;350;N/A;11:25:00;11:54:00;Delay (15,30] min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;LondonasLTN;-1 °C;Light snow. Overcast.;24 km/h;20;N/A;11:45:00;11:45:00;On Time [-5, 5] min.
2019-12-28;WizzAir;WizzAir;KaunasKUN;StavangerisSVG;0 °C;Overcast.;19 km/h;0;N/A;11:55:00;12:14:00;Delay (15,30] min.
2019-12-28;WizzAir;WizzAir;VilniusVNO;MilanasMXP;-1 °C;Light snow. Overcast.;24 km/h;20;N/A;12:05:00;12:05:00;On Time [-5, 5] min.
2019-12-28;TurkishAirlines;TurkishAirlines;VilniusVNO;StambulasIST;-1 °C;Light snow. Overcast.;24 km/h;20;N/A;12:20:00;12:20:00;On Time [-5, 5] min.
2019-12-28;WizzAir;WizzAir;VilniusVNO;KijevasIEV;-1 °C;Overcast.;32 km/h;10;N/A;12:45:00;12:45:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;KaunasKUN;DublinasDUB;0 °C;Overcast.;20 km/h;0;N/A;12:50:00;13:17:00;Delay (15,30] min.
2019-12-28;SAS;SAS;PalangaPLQ;Kopenhaga;0 °C;Overcast.;6 km/h;20;20 km;13:05:00;13:03:00;On Time [-5, 5] min.
2019-12-28;AustrianAirlines;AustrianAirlines;VilniusVNO;VienaVIE;-2 °C;Overcast.;30 km/h;20;N/A;13:30:00;13:30:00;On Time [-5, 5] min.
2019-12-28;Finnair;Finnair;VilniusVNO;HelsinkisHEL;-2 °C;Overcast.;26 km/h;20;N/A;13:40:00;13:40:00;On Time [-5, 5] min.
2019-12-28;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;VarðuvaWAW;-2 °C;Overcast.;26 km/h;20;N/A;13:40:00;13:40:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;BarselonaBCN;-2 °C;Overcast.;26 km/h;20;N/A;14:00:00;14:00:00;On Time [-5, 5] min.
2019-12-28;AirBaltic;AirBaltic;VilniusVNO;ParyþiusCDG;-2 °C;Overcast.;24 km/h;0;N/A;14:50:00;14:50:00;On Time [-5, 5] min.
2019-12-28;Norwegian;Norwegian;PalangaPLQ;Oslas;0 °C;Overcast.;6 km/h;20;20 km;15:00:00;16:32:00;Delay (30, inf) min.
2019-12-28;Lufthansa;Lufthansa;VilniusVNO;FrankfurtasFRA;-2 °C;Overcast.;24 km/h;0;N/A;15:00:00;15:00:00;On Time [-5, 5] min.
2019-12-28;AirBaltic;AirBaltic;PalangaPLQ;Ryga;0 °C;Overcast.;6 km/h;20;20 km;15:10:00;15:20:00;Delay (5, 15] min.
2019-12-28;WizzAir;WizzAir;PalangaPLQ;Londonas/Lutonas;0 °C;Overcast.;6 km/h;20;20 km;15:10:00;15:11:00;On Time [-5, 5] min.
2019-12-28;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;VarðuvaWAW;-1 °C;Overcast.;26 km/h;10;N/A;15:25:00;15:25:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;KaunasKUN;KelnasCGN;-1 °C;Overcast.;17 km/h;350;N/A;15:45:00;15:55:00;Delay (5, 15] min.
2019-12-28;WizzAir;WizzAir;VilniusVNO;EilatasETM;-2 °C;Light snow. Overcast.;19 km/h;30;N/A;16:10:00;16:10:00;On Time [-5, 5] min.
2019-12-28;Aeroflot;Aeroflot;VilniusVNO;MaskvaSVO;-2 °C;Light snow. Overcast.;19 km/h;30;N/A;16:20:00;16:20:00;On Time [-5, 5] min.
2019-12-28;WizzAir;WizzAir;VilniusVNO;SautendasSEN;-2 °C;Light snow. Overcast.;19 km/h;30;N/A;16:35:00;16:35:00;On Time [-5, 5] min.
2019-12-28;AirBaltic;AirBaltic;VilniusVNO;RygaRIX;-2 °C;Light snow. Overcast.;22 km/h;20;N/A;16:45:00;16:45:00;On Time [-5, 5] min.
2019-12-28;UkraineInternationalAirlines;UkraineInternationalAirlines;VilniusVNO;KijevasKBP;-2 °C;Light snow. Overcast.;22 km/h;20;N/A;17:05:00;17:05:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;BerlynasSXF;-2 °C;Overcast.;20 km/h;0;N/A;17:25:00;17:25:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;KaunasKUN;MilanasMXP;-1 °C;Overcast.;15 km/h;350;N/A;17:30:00;17:29:00;On Time [-5, 5] min.
2019-12-28;Belavia;Belavia;VilniusVNO;MinskasMSQ;-2 °C;Overcast.;28 km/h;0;N/A;17:40:00;19:02:00;Delay (30, inf) min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;ParyþiusBVA;-2 °C;Overcast.;28 km/h;0;N/A;17:45:00;17:45:00;On Time [-5, 5] min.
2019-12-28;WizzAir;WizzAir;PalangaPLQ;Dortmundas;-1 °C;Overcast.;6 km/h;30;20 km;17:45:00;18:06:00;Delay (15,30] min.
2019-12-28;Ryanair;Ryanair;PalangaPLQ;Londonas/Stanstedas;-1 °C;Overcast.;6 km/h;30;20 km;18:30:00;18:35:00;Delay (5, 15] min.
2019-12-28;Finnair;Finnair;VilniusVNO;HelsinkisHEL;-2 °C;Overcast.;22 km/h;10;N/A;18:40:00;18:40:00;On Time [-5, 5] min.
2019-12-28;WizzAir;WizzAir;VilniusVNO;BarselonaBCN;-2 °C;Overcast.;22 km/h;10;N/A;18:40:00;18:40:00;On Time [-5, 5] min.
2019-12-28;TurkishAirlines;TurkishAirlines;VilniusVNO;StambulasIST;-2 °C;Overcast.;22 km/h;10;N/A;18:45:00;18:45:00;On Time [-5, 5] min.
2019-12-28;null;null;VilniusVNO;MarsaAlamas;-2 °C;Overcast.;22 km/h;10;N/A;18:50:00;18:50:00;On Time [-5, 5] min.
2019-12-28;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;VarðuvaWAW;-2 °C;Overcast.;22 km/h;10;N/A;19:00:00;19:00:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;SautendasSEN;-2 °C;Overcast.;22 km/h;10;N/A;19:05:00;19:05:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;KaunasKUN;AlikantëALC;-1 °C;Overcast.;13 km/h;0;N/A;19:35:00;20:31:00;Delay (30, inf) min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;RomaCIA;-2 °C;Overcast.;24 km/h;20;N/A;19:35:00;20:22:00;Delay (30, inf) min.
2019-12-28;Ryanair;Ryanair;KaunasKUN;Londonas(Lutonas)LTN;-1 °C;Overcast.;11 km/h;0;N/A;20:55:00;21:14:00;Delay (15,30] min.
2019-12-28;Ryanair;Ryanair;KaunasKUN;Londonas(Stanstedas)STN;-1 °C;Overcast.;11 km/h;0;N/A;21:00:00;21:58:00;Delay (30, inf) min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;DublinasDUB;-2 °C;Overcast.;20 km/h;20;N/A;21:15:00;21:15:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;MilanasBergamo;-2 °C;Overcast.;19 km/h;10;N/A;21:50:00;22:33:00;Delay (30, inf) min.
2019-12-28;Ryanair;Ryanair;VilniusVNO;LondonasSTN;-2 °C;Overcast.;17 km/h;20;N/A;22:25:00;22:25:00;On Time [-5, 5] min.
2019-12-28;Ryanair;Ryanair;KaunasKUN;EdinburgasEDI;-1 °C;Overcast.;13 km/h;0;N/A;22:25:00;22:33:00;Delay (5, 15] min.
2019-12-29;GetJetAirlines;GetJetAirlines;VilniusVNO;DubajusDWC;-2 °C;Overcast.;20 km/h;20;N/A;04:00:00;04:00:00;On Time [-5, 5] min.
2019-12-29;Aeroflot;Aeroflot;VilniusVNO;MaskvaSVO;-2 °C;Overcast.;15 km/h;10;N/A;05:05:00;05:05:00;On Time [-5, 5] min.
2019-12-29;WizzAir;WizzAir;VilniusVNO;KutaisisKUT;-3 °C;Passing clouds.;13 km/h;0;N/A;06:10:00;06:10:00;On Time [-5, 5] min.
2019-12-29;WizzAir;WizzAir;VilniusVNO;NicaNCE;-3 °C;Passing clouds.;13 km/h;0;N/A;06:15:00;06:15:00;On Time [-5, 5] min.
2019-12-29;LOTPolishAirlines;LOT...PolishAirlines;VilniusVNO;VarðuvaWAW;-3 °C;Passing clouds.;13 km/h;0;N/A;06:25:00;06:25:00;On Time [-5, 5] min.
2019-12-29;WizzAir;WizzAir;VilniusVNO;BelfastasBFS;-3 °C;Passing clouds.;13 km/h;0;N/A;06:30:00;06:30:00;On Time [-5, 5] min.
2019-12-29;Ryanair;Ryanair;VilniusVNO;OslasOSL;-3 °C;Overcast.;13 km/h;350;N/A;06:45:00;06:45:00;On Time [-5, 5] min.
2019-12-29;Ryanair;Ryanair;KaunasKUN;Londonas(Stanstedas)STN;-2 °C;Overcast.;9 km/h;0;N/A;07:10:00;07:08:00;On Time [-5, 5] min.
2019-12-29;Ryanair;Ryanair;VilniusVNO;CharkovasHRK;-3 °C;Overcast.;11 km/h;0;N/A;07:10:00;07:10:00;On Time [-5, 5] min.
2019-12-29;GetJetAirlines;GetJetAirlines;VilniusVNO;ÐarmelÐeichasSSH;-3 °C;Overcast.;11 km/h;0;N/A;07:20:00;07:20:00;On Time [-5, 5] min.
2019-12-29;AirBaltic;AirBaltic;VilniusVNO;AmsterdamasAMS;-3 °C;Overcast.;11 km/h;20;N/A;07:55:00;07:55:00;On Time [-5, 5] min.
2019-12-29;Ryanair;Ryanair;KaunasKUN;KopenhagaCPH;-2 °C;Overcast.;6 km/h;340;N/A;08:20:00;08:22:00;On Time [-5, 5] min.
2019-12-29;Belavia;Belavia;VilniusVNO;MinskasMSQ;-3 °C;Overcast.;9 km/h;0;N/A;08:25:00;09:07:00;Delay (30, inf) min.
2019-12-29;HOLIDAYEUROPE;HOLIDAYEUROPE;VilniusVNO;ÐarmelÐeichasSSH;-3 °C;Overcast.;7 km/h;50;N/A;09:25:00;09:25:00;On Time [-5, 5] min.
2019-12-29;Finnair;Finnair;VilniusVNO;HelsinkisHEL;-3 °C;Overcast.;11 km/h;350;N/A;10:00:00;10:00:00;On Time [-5, 5] min.
2019-12-29;NorvegianAirShuttle;NorvegianAirShuttle;VilniusVNO;OslasOSL;-3 °C;Overcast.;11 km/h;350;N/A;10:00:00;10:00:00;On Time [-5, 5] min.
2019-12-29;Norwegian;Norwegian;PalangaPLQ;Oslas;2 °C;Overcast.;6 km/h;200;20 km;10:05:00;10:16:00;Delay (5, 15] min.
2019-12-29;NorvegianAirShuttle;NorvegianAirShuttle;VilniusVNO;StokholmasARN;-3 °C;Overcast.;11 km/h;350;N/A;10:20:00;10:20:00;On Time [-5, 5] min.
2019-12-29;AirBaltic;AirBaltic;VilniusVNO;RygaRIX;-3 °C;Overcast.;9 km/h;320;N/A;10:40:00;10:40:00;On Time [-5, 5] min.
2019-12-29;AirBaltic;AirBaltic;PalangaPLQ;Ryga;2 °C;Overcast.;6 km/h;200;20 km;10:45:00;10:41:00;On Time [-5, 5] min.
2019-12-29;WizzAir;WizzAir;KaunasKUN;Londonas(Lutonas)LTN;-2 °C;Partly sunny.;4 km/h;0;N/A;10:45:00;10:50:00;On Time [-5, 5] min.
2019-12-29;Aeroflot;Aeroflot;VilniusVNO;MaskvaSVO;-3 °C;Overcast.;9 km/h;320;N/A;10:55:00;10:55:00;On Time [-5, 5] min.
2019-12-29;Ryanair;Ryanair;VilniusVNO;KijevasKBP;-3 °C;Overcast.;6 km/h;260;N/A;11:30:00;11:30:00;On Time [-5, 5] min.
2019-12-29;Ryanair;Ryanair;VilniusVNO;TrevizasTSF;-3 °C;Overcast.;6 km/h;260;N/A;11:40:00;11:40:00;On Time [-5, 5] min.
2019-12-29;Ryanair;Ryanair;VilniusVNO;LiverpulisLPL;-3 °C;Overcast.;6 km/h;260;N/A;11:55:00;11:55:00;On Time [-5, 5] min.
2019-12-29;Ryanair;Ryanair;KaunasKUN;DublinasDUB;-2 °C;Partly sunny.;9 km/h;270;N/A;12:00:00;12:13:00;Delay (5, 15] min.
2019-12-29;Ryanair;Ryanair;VilniusVNO;LondonasLTN;-3 °C;Partly sunny.;7 km/h;300;N/A;12:10:00;12:10:00;On Time [-5, 5] min.
2019-12-29;Ryanair;Ryanair;KaunasKUN;EilatasETM;-2 °C;Passing clouds.;7 km/h;240;N/A;13:00:00;13:09:00;Delay (5, 15] min.
